SITE_ID,MEASUREMENT_DATETIME,DEPTH_M,SENSOR,TEMPERATURE_C
177_Pit_NTGS11,2017-08-03T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T12:00:00,1,1,8.35
177_Pit_NTGS11,2017-08-03T14:00:00,1,1,8.38
177_Pit_NTGS11,2017-08-03T14:00:00,2,1,-0.09
177_Pit_NTGS11,2017-08-03T14:00:00,4,1,-3.57
177_Pit_NTGS11,2017-08-03T14:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-03T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T16:00:00,2,1,-0.09
177_Pit_NTGS11,2017-08-03T16:00:00,1,1,8.43
177_Pit_NTGS11,2017-08-03T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T16:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-03T16:00:00,4,1,-3.57
177_Pit_NTGS11,2017-08-03T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T18:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-03T18:00:00,1,1,8.46
177_Pit_NTGS11,2017-08-03T18:00:00,2,1,-0.08
177_Pit_NTGS11,2017-08-03T18:00:00,4,1,-3.56
177_Pit_NTGS11,2017-08-03T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T20:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-03T20:00:00,1,1,8.5
177_Pit_NTGS11,2017-08-03T20:00:00,2,1,-0.09
177_Pit_NTGS11,2017-08-03T20:00:00,4,1,-3.56
177_Pit_NTGS11,2017-08-03T22:00:00,1,1,8.53
177_Pit_NTGS11,2017-08-03T22:00:00,2,1,-0.08
177_Pit_NTGS11,2017-08-03T22:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-03T22:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-03T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T00:00:00,2,1,-0.08
177_Pit_NTGS11,2017-08-04T00:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T00:00:00,1,1,8.54
177_Pit_NTGS11,2017-08-04T00:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-04T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T02:00:00,1,1,8.56
177_Pit_NTGS11,2017-08-04T02:00:00,2,1,-0.08
177_Pit_NTGS11,2017-08-04T02:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-04T02:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T04:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T04:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-04T04:00:00,1,1,8.57
177_Pit_NTGS11,2017-08-04T04:00:00,2,1,-0.08
177_Pit_NTGS11,2017-08-04T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T06:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-04T06:00:00,2,1,-0.07
177_Pit_NTGS11,2017-08-04T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T06:00:00,1,1,8.59
177_Pit_NTGS11,2017-08-04T06:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T08:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-04T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T08:00:00,1,1,8.61
177_Pit_NTGS11,2017-08-04T08:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T08:00:00,2,1,-0.07
177_Pit_NTGS11,2017-08-04T10:00:00,4,1,-3.55
177_Pit_NTGS11,2017-08-04T10:00:00,2,1,-0.06
177_Pit_NTGS11,2017-08-04T10:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T10:00:00,1,1,8.64
177_Pit_NTGS11,2017-08-04T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T12:00:00,4,1,-3.53
177_Pit_NTGS11,2017-08-04T12:00:00,1,1,8.66
177_Pit_NTGS11,2017-08-04T12:00:00,2,1,-0.06
177_Pit_NTGS11,2017-08-04T12:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T14:00:00,1,1,8.69
177_Pit_NTGS11,2017-08-04T14:00:00,2,1,-0.06
177_Pit_NTGS11,2017-08-04T14:00:00,4,1,-3.54
177_Pit_NTGS11,2017-08-04T14:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T16:00:00,1,1,8.73
177_Pit_NTGS11,2017-08-04T16:00:00,2,1,-0.06
177_Pit_NTGS11,2017-08-04T16:00:00,4,1,-3.53
177_Pit_NTGS11,2017-08-04T16:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T18:00:00,4,1,-3.53
177_Pit_NTGS11,2017-08-04T18:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-04T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T18:00:00,1,1,8.76
177_Pit_NTGS11,2017-08-04T18:00:00,2,1,-0.06
177_Pit_NTGS11,2017-08-04T20:00:00,4,1,-3.53
177_Pit_NTGS11,2017-08-04T20:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-04T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T20:00:00,1,1,8.78
177_Pit_NTGS11,2017-08-04T20:00:00,2,1,-0.05
177_Pit_NTGS11,2017-08-04T22:00:00,1,1,8.79
177_Pit_NTGS11,2017-08-04T22:00:00,4,1,-3.53
177_Pit_NTGS11,2017-08-04T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-04T22:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-04T22:00:00,2,1,-0.05
177_Pit_NTGS11,2017-08-05T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T00:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T00:00:00,2,1,-0.05
177_Pit_NTGS11,2017-08-05T00:00:00,1,1,8.8
177_Pit_NTGS11,2017-08-05T00:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T02:00:00,1,1,8.81
177_Pit_NTGS11,2017-08-05T02:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T02:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T02:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-05T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T04:00:00,1,1,8.8
177_Pit_NTGS11,2017-08-05T04:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T04:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T04:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T06:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T06:00:00,1,1,8.79
177_Pit_NTGS11,2017-08-05T06:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T06:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T08:00:00,1,1,8.77
177_Pit_NTGS11,2017-08-05T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T08:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T08:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T08:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T10:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T10:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T10:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T10:00:00,1,1,8.75
177_Pit_NTGS11,2017-08-05T12:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T12:00:00,4,1,-3.51
177_Pit_NTGS11,2017-08-05T12:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T12:00:00,1,1,8.71
177_Pit_NTGS11,2017-08-05T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T14:00:00,1,1,8.67
177_Pit_NTGS11,2017-08-05T14:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T14:00:00,4,1,-3.5
177_Pit_NTGS11,2017-08-05T14:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T16:00:00,4,1,-3.5
177_Pit_NTGS11,2017-08-05T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T16:00:00,1,1,8.62
177_Pit_NTGS11,2017-08-05T16:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T16:00:00,2,1,-0.03
177_Pit_NTGS11,2017-08-05T18:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T18:00:00,2,1,-0.02
177_Pit_NTGS11,2017-08-05T18:00:00,1,1,8.57
177_Pit_NTGS11,2017-08-05T18:00:00,4,1,-3.5
177_Pit_NTGS11,2017-08-05T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T20:00:00,4,1,-3.49
177_Pit_NTGS11,2017-08-05T20:00:00,2,1,-0.01
177_Pit_NTGS11,2017-08-05T20:00:00,1,1,8.51
177_Pit_NTGS11,2017-08-05T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-05T20:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T22:00:00,2,1,0
177_Pit_NTGS11,2017-08-05T22:00:00,1,1,8.46
177_Pit_NTGS11,2017-08-05T22:00:00,4,1,-3.49
177_Pit_NTGS11,2017-08-05T22:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-05T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T00:00:00,4,1,-3.49
177_Pit_NTGS11,2017-08-06T00:00:00,2,1,0.01
177_Pit_NTGS11,2017-08-06T00:00:00,1,1,8.39
177_Pit_NTGS11,2017-08-06T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T00:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-06T02:00:00,1,1,8.33
177_Pit_NTGS11,2017-08-06T02:00:00,2,1,0.02
177_Pit_NTGS11,2017-08-06T02:00:00,4,1,-3.49
177_Pit_NTGS11,2017-08-06T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T02:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-06T04:00:00,1,1,8.27
177_Pit_NTGS11,2017-08-06T04:00:00,2,1,0.03
177_Pit_NTGS11,2017-08-06T04:00:00,4,1,-3.48
177_Pit_NTGS11,2017-08-06T04:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-06T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T06:00:00,7,1,-4.85
177_Pit_NTGS11,2017-08-06T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T06:00:00,1,1,8.21
177_Pit_NTGS11,2017-08-06T06:00:00,2,1,0.04
177_Pit_NTGS11,2017-08-06T06:00:00,4,1,-3.48
177_Pit_NTGS11,2017-08-06T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T08:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T08:00:00,4,1,-3.48
177_Pit_NTGS11,2017-08-06T08:00:00,1,1,8.17
177_Pit_NTGS11,2017-08-06T08:00:00,2,1,0.05
177_Pit_NTGS11,2017-08-06T10:00:00,2,1,0.06
177_Pit_NTGS11,2017-08-06T10:00:00,4,1,-3.47
177_Pit_NTGS11,2017-08-06T10:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T10:00:00,1,1,8.13
177_Pit_NTGS11,2017-08-06T12:00:00,1,1,8.11
177_Pit_NTGS11,2017-08-06T12:00:00,2,1,0.07
177_Pit_NTGS11,2017-08-06T12:00:00,4,1,-3.47
177_Pit_NTGS11,2017-08-06T12:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T14:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T14:00:00,4,1,-3.47
177_Pit_NTGS11,2017-08-06T14:00:00,2,1,0.08
177_Pit_NTGS11,2017-08-06T14:00:00,1,1,8.1
177_Pit_NTGS11,2017-08-06T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T16:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T16:00:00,4,1,-3.47
177_Pit_NTGS11,2017-08-06T16:00:00,2,1,0.08
177_Pit_NTGS11,2017-08-06T16:00:00,1,1,8.08
177_Pit_NTGS11,2017-08-06T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T18:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T18:00:00,4,1,-3.47
177_Pit_NTGS11,2017-08-06T18:00:00,2,1,0.09
177_Pit_NTGS11,2017-08-06T18:00:00,1,1,8.07
177_Pit_NTGS11,2017-08-06T20:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-06T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T20:00:00,1,1,8.07
177_Pit_NTGS11,2017-08-06T20:00:00,2,1,0.11
177_Pit_NTGS11,2017-08-06T20:00:00,4,1,-3.47
177_Pit_NTGS11,2017-08-06T22:00:00,4,1,-3.46
177_Pit_NTGS11,2017-08-06T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-06T22:00:00,1,1,8.05
177_Pit_NTGS11,2017-08-06T22:00:00,2,1,0.11
177_Pit_NTGS11,2017-08-06T22:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-07T00:00:00,2,1,0.12
177_Pit_NTGS11,2017-08-07T00:00:00,4,1,-3.46
177_Pit_NTGS11,2017-08-07T00:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-07T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T00:00:00,1,1,8.04
177_Pit_NTGS11,2017-08-07T02:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-07T02:00:00,4,1,-3.45
177_Pit_NTGS11,2017-08-07T02:00:00,2,1,0.13
177_Pit_NTGS11,2017-08-07T02:00:00,1,1,8.03
177_Pit_NTGS11,2017-08-07T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T04:00:00,4,1,-3.45
177_Pit_NTGS11,2017-08-07T04:00:00,2,1,0.14
177_Pit_NTGS11,2017-08-07T04:00:00,1,1,8.03
177_Pit_NTGS11,2017-08-07T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T04:00:00,7,1,-4.84
177_Pit_NTGS11,2017-08-07T06:00:00,2,1,0.15
177_Pit_NTGS11,2017-08-07T06:00:00,4,1,-3.45
177_Pit_NTGS11,2017-08-07T06:00:00,7,1,-4.83
177_Pit_NTGS11,2017-08-07T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T06:00:00,1,1,8.03
177_Pit_NTGS11,2017-08-07T08:00:00,1,1,8.03
177_Pit_NTGS11,2017-08-07T08:00:00,2,1,0.15
177_Pit_NTGS11,2017-08-07T08:00:00,4,1,-3.44
177_Pit_NTGS11,2017-08-07T08:00:00,7,1,-4.83
177_Pit_NTGS11,2017-08-07T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T10:00:00,1,1,8.03
177_Pit_NTGS11,2017-08-07T10:00:00,2,1,0.15
177_Pit_NTGS11,2017-08-07T10:00:00,4,1,-3.44
177_Pit_NTGS11,2017-08-07T10:00:00,7,1,-4.83
177_Pit_NTGS11,2017-08-07T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T12:00:00,7,1,-4.83
177_Pit_NTGS11,2017-08-07T12:00:00,1,1,8.05
177_Pit_NTGS11,2017-08-07T12:00:00,2,1,0.15
177_Pit_NTGS11,2017-08-07T12:00:00,4,1,-3.44
177_Pit_NTGS11,2017-08-07T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T14:00:00,1,1,8.07
177_Pit_NTGS11,2017-08-07T14:00:00,2,1,0.16
177_Pit_NTGS11,2017-08-07T14:00:00,4,1,-3.44
177_Pit_NTGS11,2017-08-07T14:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-07T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T16:00:00,4,1,-3.44
177_Pit_NTGS11,2017-08-07T16:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-07T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T16:00:00,1,1,8.08
177_Pit_NTGS11,2017-08-07T16:00:00,2,1,0.17
177_Pit_NTGS11,2017-08-07T18:00:00,1,1,8.1
177_Pit_NTGS11,2017-08-07T18:00:00,2,1,0.17
177_Pit_NTGS11,2017-08-07T18:00:00,4,1,-3.44
177_Pit_NTGS11,2017-08-07T18:00:00,7,1,-4.83
177_Pit_NTGS11,2017-08-07T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T20:00:00,4,1,-3.43
177_Pit_NTGS11,2017-08-07T20:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-07T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T20:00:00,1,1,8.12
177_Pit_NTGS11,2017-08-07T20:00:00,2,1,0.18
177_Pit_NTGS11,2017-08-07T22:00:00,1,1,8.13
177_Pit_NTGS11,2017-08-07T22:00:00,4,1,-3.43
177_Pit_NTGS11,2017-08-07T22:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-07T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-07T22:00:00,2,1,0.18
177_Pit_NTGS11,2017-08-08T00:00:00,2,1,0.19
177_Pit_NTGS11,2017-08-08T00:00:00,4,1,-3.43
177_Pit_NTGS11,2017-08-08T00:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T00:00:00,1,1,8.13
177_Pit_NTGS11,2017-08-08T02:00:00,1,1,8.13
177_Pit_NTGS11,2017-08-08T02:00:00,2,1,0.19
177_Pit_NTGS11,2017-08-08T02:00:00,4,1,-3.43
177_Pit_NTGS11,2017-08-08T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T02:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T04:00:00,4,1,-3.42
177_Pit_NTGS11,2017-08-08T04:00:00,2,1,0.19
177_Pit_NTGS11,2017-08-08T04:00:00,1,1,8.13
177_Pit_NTGS11,2017-08-08T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T04:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T06:00:00,2,1,0.2
177_Pit_NTGS11,2017-08-08T06:00:00,1,1,8.14
177_Pit_NTGS11,2017-08-08T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T06:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T06:00:00,4,1,-3.42
177_Pit_NTGS11,2017-08-08T08:00:00,2,1,0.2
177_Pit_NTGS11,2017-08-08T08:00:00,4,1,-3.42
177_Pit_NTGS11,2017-08-08T08:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T08:00:00,1,1,8.15
177_Pit_NTGS11,2017-08-08T10:00:00,2,1,0.21
177_Pit_NTGS11,2017-08-08T10:00:00,4,1,-3.42
177_Pit_NTGS11,2017-08-08T10:00:00,1,1,8.17
177_Pit_NTGS11,2017-08-08T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T10:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T12:00:00,1,1,8.21
177_Pit_NTGS11,2017-08-08T12:00:00,2,1,0.21
177_Pit_NTGS11,2017-08-08T12:00:00,4,1,-3.41
177_Pit_NTGS11,2017-08-08T12:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T14:00:00,1,1,8.24
177_Pit_NTGS11,2017-08-08T14:00:00,2,1,0.22
177_Pit_NTGS11,2017-08-08T14:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T14:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-08T16:00:00,1,1,8.28
177_Pit_NTGS11,2017-08-08T16:00:00,2,1,0.22
177_Pit_NTGS11,2017-08-08T16:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-08T16:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T18:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T18:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-08T18:00:00,2,1,0.22
177_Pit_NTGS11,2017-08-08T18:00:00,1,1,8.32
177_Pit_NTGS11,2017-08-08T20:00:00,1,1,8.35
177_Pit_NTGS11,2017-08-08T20:00:00,2,1,0.22
177_Pit_NTGS11,2017-08-08T20:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-08T20:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-08T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T22:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-08T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-08T22:00:00,1,1,8.38
177_Pit_NTGS11,2017-08-08T22:00:00,2,1,0.22
177_Pit_NTGS11,2017-08-08T22:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T00:00:00,1,1,8.4
177_Pit_NTGS11,2017-08-09T00:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-09T00:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T00:00:00,2,1,0.23
177_Pit_NTGS11,2017-08-09T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T02:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-09T02:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T02:00:00,1,1,8.42
177_Pit_NTGS11,2017-08-09T02:00:00,2,1,0.23
177_Pit_NTGS11,2017-08-09T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T04:00:00,2,1,0.24
177_Pit_NTGS11,2017-08-09T04:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T04:00:00,1,1,8.45
177_Pit_NTGS11,2017-08-09T04:00:00,4,1,-3.4
177_Pit_NTGS11,2017-08-09T06:00:00,1,1,8.46
177_Pit_NTGS11,2017-08-09T06:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T06:00:00,4,1,-3.39
177_Pit_NTGS11,2017-08-09T06:00:00,2,1,0.25
177_Pit_NTGS11,2017-08-09T08:00:00,1,1,8.48
177_Pit_NTGS11,2017-08-09T08:00:00,2,1,0.25
177_Pit_NTGS11,2017-08-09T08:00:00,4,1,-3.39
177_Pit_NTGS11,2017-08-09T08:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T10:00:00,1,1,8.51
177_Pit_NTGS11,2017-08-09T10:00:00,2,1,0.26
177_Pit_NTGS11,2017-08-09T10:00:00,4,1,-3.38
177_Pit_NTGS11,2017-08-09T10:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-09T12:00:00,1,1,8.54
177_Pit_NTGS11,2017-08-09T12:00:00,2,1,0.26
177_Pit_NTGS11,2017-08-09T12:00:00,4,1,-3.38
177_Pit_NTGS11,2017-08-09T12:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T14:00:00,7,1,-4.82
177_Pit_NTGS11,2017-08-09T14:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-09T14:00:00,1,1,8.55
177_Pit_NTGS11,2017-08-09T14:00:00,2,1,0.26
177_Pit_NTGS11,2017-08-09T14:00:00,4,1,-3.38
177_Pit_NTGS11,2017-08-09T16:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-09T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T16:00:00,1,1,8.57
177_Pit_NTGS11,2017-08-09T16:00:00,2,1,0.26
177_Pit_NTGS11,2017-08-09T16:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-09T18:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-09T18:00:00,1,1,8.58
177_Pit_NTGS11,2017-08-09T18:00:00,2,1,0.27
177_Pit_NTGS11,2017-08-09T18:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-09T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T20:00:00,2,1,0.27
177_Pit_NTGS11,2017-08-09T20:00:00,1,1,8.59
177_Pit_NTGS11,2017-08-09T20:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-09T20:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-09T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-09T22:00:00,1,1,8.6
177_Pit_NTGS11,2017-08-09T22:00:00,2,1,0.28
177_Pit_NTGS11,2017-08-09T22:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-09T22:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-09T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T00:00:00,1,1,8.59
177_Pit_NTGS11,2017-08-10T00:00:00,2,1,0.28
177_Pit_NTGS11,2017-08-10T00:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-10T00:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-10T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T02:00:00,1,1,8.58
177_Pit_NTGS11,2017-08-10T02:00:00,2,1,0.29
177_Pit_NTGS11,2017-08-10T02:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-10T02:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-10T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T04:00:00,1,1,8.58
177_Pit_NTGS11,2017-08-10T04:00:00,2,1,0.29
177_Pit_NTGS11,2017-08-10T04:00:00,4,1,-3.37
177_Pit_NTGS11,2017-08-10T04:00:00,7,1,-4.81
177_Pit_NTGS11,2017-08-10T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T06:00:00,1,1,8.58
177_Pit_NTGS11,2017-08-10T06:00:00,2,1,0.29
177_Pit_NTGS11,2017-08-10T06:00:00,4,1,-3.36
177_Pit_NTGS11,2017-08-10T06:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T08:00:00,1,1,8.59
177_Pit_NTGS11,2017-08-10T08:00:00,2,1,0.3
177_Pit_NTGS11,2017-08-10T08:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T08:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-10T08:00:00,4,1,-3.36
177_Pit_NTGS11,2017-08-10T10:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T10:00:00,1,1,8.61
